trader,timestamp,a1_sum_buy,a1_mean_buy,a1_median_buy,a1_min_buy,a1_max_buy,a1_vol_sum_buy,a1_vol_mean_buy,a1_vol_median_buy,a1_vol_min_buy,a1_vol_max_buy, a1_sum_sell,a1_mean_sell,a1_median_sell,a1_min_sell,a1_max_sell,a1_vol_sum_sell,a1_vol_mean_sell,a1_vol_median_sell,a1_vol_min_sell,a1_vol_max_sell,diff_a1_sum_buy,diff_a1_mean_buy,diff_a1_median_buy,diff_a1_min_buy,diff_a1_max_buy,diff_a1_vol_sum_buy,diff_a1_vol_mean_buy,diff_a1_vol_median_buy,diff_a1_vol_min_buy,diff_a1_vol_max_buy, diff_a1_sum_sell,diff_a1_mean_sell,diff_a1_median_sell,diff_a1_min_sell,diff_a1_max_sell,diff_a1_vol_sum_sell,diff_a1_vol_mean_sell,diff_a1_vol_median_sell,diff_a1_vol_min_sell,diff_a1_vol_max_sell,severity,labels
T_4,2019-04-01 11:03:33,-0.44797765281264446,-0.4615206526857554,-0.4615206526857554,-0.46150552312021303,-0.46153475863833693,-0.17954616302234622,-0.1782363742268978,-0.1782363742268978,-0.1782363742268978,-0.1782363742268978,-0.8780534558187172,-0.8869236110640528,-0.8869236110640528,-0.8869214701932776,-0.8869244817228621,-0.6052426532044911,-0.6048227864112863,-0.6048227864112863,-0.6048227864112863,-0.6048227864112863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016276634635531306,0.016513399721279312,0.016513399721279312,0.016513393223271812,0.016513373729296177,0.003147489322948096,0.003147550225128629,0.003147550225128629,0.003147550225128629,0.003147550225128629,0.5074994375506203,-1
T_9,2019-04-01 11:03:33,-0.5107043214600361,-0.539244959759575,-0.539244959759575,-0.5391726671663334,-0.5393096223436417,-0.22708617425624403,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.220709412298307,-0.7564054430192336,-0.7984434728356486,-0.7984434728356486,-0.798425527247009,-0.7984537629312792,-0.3454805933864684,-0.3419386676458661,-0.3419386676458661,-0.3419386676458661,-0.3419386676458661,0.003720543909193099,0.005066851007063983,0.005066851007063983,0.005069941268284223,0.005063591074837232,0.0057194675475611915,0.005733799427959728,0.005733799427959728,0.005733799427959728,0.005733799427959728,-0.002865520036593711,-0.0031861311316885997,-0.0031861311316885997,-0.003186630116280046,-0.003185592783402185,-0.001221203896860631,-0.0012214702305598617,-0.0012214702305598617,-0.0012214702305598617,-0.0012214702305598617,0.30153478399746125,1
